"ProteinID","contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Protein.Description"
"tr|A0A1Q9BSP5|A0A1Q9BSP5_SYMMI","MK - TR",-0.767379699103596,23.1372362370575,-1.32073130748215,0.201327561926849,0.484613379236008,-4.58150252330108,"Fucoxanthin-chlorophyll a-c binding protein B, chloroplastic (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=FCPB PE=4 SV=1"
"tr|A0A1Q9BSU3|A0A1Q9BSU3_SYMMI","MK - TR",0.0694683268095524,20.5291237109632,0.0453481232449672,0.964274181952347,1,-5.1771253963286,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene46902 PE=4 SV=1"
"tr|A0A1Q9BT50|A0A1Q9BT50_SYMMI","MK - TR",-0.154938941139342,21.7492262000803,-0.207599853307696,0.837615564611775,0.934103354655511,-5.16232646392129,"Type-3 glutamine synthetase OS=Symbiodinium microadriaticum OX=2951 GN=glnA3 PE=3 SV=1"
"tr|A0A1Q9BT89|A0A1Q9BT89_SYMMI","MK - TR",-3.7471316968819,1.33826132031496,-1.08015413682742,0.292774592216215,0.563380920965267,-4.77184075479848,"Pentatricopeptide repeat-containing protein, mitochondrial (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene46729 PE=4 SV=1"
"tr|A0A1Q9BTJ1|A0A1Q9BTJ1_SYMMI","MK - TR",-15.9744854532133,9.22246842885901,-3.38209726427557,0.002923377992974,0.2885149880035,-2.1436476685952,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene46680 PE=4 SV=1"
"tr|A0A1Q9BU41|A0A1Q9BU41_SYMMI","MK - TR",-0.936574629554982,7.69616153509401,-0.157369238613857,0.876512862329063,0.958580378117298,-5.1689321069866,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene46333 PE=4 SV=1"
"tr|A0A1Q9BU68|A0A1Q9BU68_SYMMI","MK - TR",-2.85564909518876,14.8453965027137,-0.52980441465664,0.602010347596397,0.780881397366233,-5.07741854573716,"Uncharacterized protein (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene46313 PE=4 SV=1"
"tr|A0A1Q9BUE8|A0A1Q9BUE8_SYMMI","MK - TR",2.28887157979792,17.1661805048385,0.581883064852907,0.567069515243229,0.752729707185136,-5.05692443312737,"Uncharacterized protein (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene46236 PE=4 SV=1"
"tr|A0A1Q9BUI4|A0A1Q9BUI4_SYMMI","MK - TR",3.76666067472021,6.75100281884127,0.651296225530571,0.522180576481625,0.721569493253325,-5.02676212778798,"Uncharacterized protein (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene46126 PE=4 SV=1"
"tr|A0A1Q9BUJ8|A0A1Q9BUJ8_SYMMI","MK - TR",6.13985270123292,5.70844765198014,1.17741075564813,0.252689079777025,0.537616353988388,-4.69869341268487,"Urease subunit alpha (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=ureC PE=4 SV=1"
"tr|A0A1Q9BUT2|A0A1Q9BUT2_SYMMI","MK - TR",14.0777634544877,5.02777266231702,2.91397182701406,0.00850957845387402,0.289570384439167,-2.76276849460194,"Caltractin OS=Symbiodinium microadriaticum OX=2951 GN=Caltractin PE=3 SV=1"
"tr|A0A1Q9BUT7|A0A1Q9BUT7_SYMMI","MK - TR",-8.15125369684657,4.91854643915741,-1.63615602020689,0.117260011918671,0.40547619037005,-4.28779429713922,"Fructose-bisphosphate aldolase (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=fbaA PE=3 SV=1"
"tr|A0A1Q9BV61|A0A1Q9BV61_SYMMI","MK - TR",-5.38047774310817,5.88540741513008,-0.910599120128566,0.373222100458028,0.623739273379361,-4.88625070844391,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene45862 PE=4 SV=1"
"tr|A0A1Q9BVB1|A0A1Q9BVB1_SYMMI","MK - TR",-1.20352326143542,21.2378021799662,-1.71690686176735,0.101258455782999,0.384471303185507,-4.20550711696645,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene45896 PE=4 SV=1"
"tr|A0A1Q9BVR1|A0A1Q9BVR1_SYMMI","MK - TR",-4.59415897824695,1.64077106365962,-1.18254419168863,0.250693158902132,0.536532297490633,-4.69468608296841,"Uncharacterized protein (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene45589 PE=4 SV=1"
"tr|A0A1Q9BVT7|A0A1Q9BVT7_SYMMI","MK - TR",-2.92682655363961,11.2715099577777,-0.481493093227984,0.635329876526096,0.804858362015631,-5.0947725281304,"Putative beta-glucosidase J (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=bglJ PE=4 SV=1"
"tr|A0A1Q9BVY2|A0A1Q9BVY2_SYMMI","MK - TR",3.7057454188848,18.2045933705759,0.827962520847243,0.419618373381352,0.658610389845987,-4.9342214395051,"Fructose-bisphosphate aldolase OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene45503 PE=3 SV=1"
"tr|A0A1Q9BW25|A0A1Q9BW25_SYMMI","MK - TR",-17.3832367353644,13.1117884162815,-3.36835111361758,0.00301785038002258,0.2885149880035,-2.16188960033797,"Uncharacterized protein (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene45411 PE=4 SV=1"
"tr|A0A1Q9BW36|A0A1Q9BW36_SYMMI","MK - TR",1.71570707954596,6.97230974988723,0.3093707397821,0.760201234055378,0.881133141829594,-5.14341243233454,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene45440 PE=4 SV=1"
"tr|A0A1Q9BW59|A0A1Q9BW59_SYMMI","MK - TR",5.05472319329179,2.55006286526404,1.36801672590958,0.186301179260042,0.470163164399919,-4.54049647484126,"Uncharacterized protein (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene45463 PE=4 SV=1"
"tr|A0A1Q9BW84|A0A1Q9BW84_SYMMI","MK - TR",-7.61503489631492,5.71093837560857,-1.5379321114098,0.13954944501196,0.424188105064709,-4.38417158368221,"26S proteasome non-ATPase regulatory subunit 6-like (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=RPN7 PE=4 SV=1"
"tr|A0A1Q9BWM0|A0A1Q9BWM0_SYMMI","MK - TR",-0.52726659634671,22.6649086623718,-1.17661363179889,0.253000073148571,0.538008531130133,-4.69931437636949,"Uncharacterized protein (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene45164 PE=4 SV=1"
"tr|A0A1Q9BWT9|A0A1Q9BWT9_SYMMI","MK - TR",-0.98734261503829,22.0190193294661,-0.468808824572231,0.64787352533326,0.812320161539414,-5.09673778384131,"ANK_REP_REGION domain-containing protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene45226 PE=4 SV=1"
"tr|A0A1Q9BWX0|A0A1Q9BWX0_SYMMI","MK - TR",2.90550201614183,14.2049266361708,0.493620154357154,0.626887203381624,0.798281619929353,-5.09056722361508,"ATP-dependent DNA helicase RRM3 OS=Symbiodinium microadriaticum OX=2951 GN=RRM3 PE=4 SV=1"
"tr|A0A1Q9BX28|A0A1Q9BX28_SYMMI","MK - TR",0,0.675552429703605,0,1,1,-5.1778679611669,"Retrovirus-related Pol polyprotein from transposon TNT 1-94 (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene45047 PE=4 SV=1"
"tr|A0A1Q9BXU2|A0A1Q9BXU2_SYMMI","MK - TR",-0.0637977107506362,5.73898342261615,-0.0108235764728825,0.991470159077231,1,-5.17782565685748,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44724 PE=4 SV=1"
"tr|A0A1Q9BY35|A0A1Q9BY35_SYMMI","MK - TR",-2.38039415901686,16.623725321929,-0.730831770664477,0.473256334343339,0.691291008893949,-4.98826721390446,"Copia protein OS=Symbiodinium microadriaticum OX=2951 GN=GIP PE=4 SV=1"
"tr|A0A1Q9BY94|A0A1Q9BY94_SYMMI","MK - TR",-1.52914611210887,18.3537270271813,-0.506094069565446,0.618257569417817,0.792084103012055,-5.086135965581,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44517 PE=4 SV=1"
"tr|A0A1Q9BYJ2|A0A1Q9BYJ2_SYMMI","MK - TR",1.11374084571541,14.115013843997,0.196456311534555,0.846211807231757,0.940177815300804,-5.16394812902467,"Fucoxanthin-chlorophyll a-c binding protein B, chloroplastic OS=Symbiodinium microadriaticum OX=2951 GN=FCPB PE=4 SV=1"
"tr|A0A1Q9BYL8|A0A1Q9BYL8_SYMMI","MK - TR",3.98649925430349,19.8407420726565,1.14481687427076,0.272782502389003,0.553301495368487,-4.72217053701151,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44375 PE=4 SV=1"
"tr|A0A1Q9BYM4|A0A1Q9BYM4_SYMMI","MK - TR",5.70243421050967,2.66070821957597,1.4880349277261,0.152153911915243,0.434176422282926,-4.431486719682,"Sperm acrosomal protein FSA-ACR.1 OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44376 PE=4 SV=1"
"tr|A0A1Q9BYV2|A0A1Q9BYV2_SYMMI","MK - TR",-2.0211759920668,1.89314087776718,-0.553391667782505,0.586055698408561,0.768346973535236,-5.06836496595615,"Uncharacterized protein (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44297 PE=4 SV=1"
"tr|A0A1Q9BYX6|A0A1Q9BYX6_SYMMI","MK - TR",-0.603381810336702,4.11034381431291,-0.117543237229223,0.907587982775028,0.977277774309539,-5.1728808893736,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44349 PE=4 SV=1"
"tr|A0A1Q9BYZ0|A0A1Q9BYZ0_SYMMI","MK - TR",-2.5803061760376,21.0368359297333,-1.16508017697717,0.265320552117131,0.548649640003117,-4.70682035612578,"Heat shock 90 kDa protein-like OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44246 PE=3 SV=1"
"tr|A0A1Q9BZ86|A0A1Q9BZ86_SYMMI","MK - TR",0.453243514597265,21.4272815636988,0.745651215790455,0.464448676431297,0.686543363375643,-4.98063700308859,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44138 PE=4 SV=1"
"tr|A0A1Q9BZD4|A0A1Q9BZD4_SYMMI","MK - TR",-0.575725146387938,18.826352196531,-0.367872035949225,0.716786905853973,0.85324615270563,-5.12921167148054,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44099 PE=4 SV=1"
"tr|A0A1Q9BZE2|A0A1Q9BZE2_SYMMI","MK - TR",0,2.93069308940077,0,1,1,-5.1778679611669,"CCT-eta (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=MAL3P3.6 PE=3 SV=1"
"tr|A0A1Q9BZE3|A0A1Q9BZE3_SYMMI","MK - TR",-5.30314185646501,8.53904690762592,-0.849074477194436,0.405768829548831,0.648584769298728,-4.92346051000535,"(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=fabZ PE=3 SV=1"
"tr|A0A1Q9BZH6|A0A1Q9BZH6_SYMMI","MK - TR",1.79855473477989,0.642340976707103,0.671290503276022,0.509623432473661,0.71248324540007,-5.01747727043974,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene44035 PE=4 SV=1"
"tr|A0A1Q9BZJ4|A0A1Q9BZJ4_SYMMI","MK - TR",-1.70244410984977,16.6599568003778,-0.430318907919174,0.67151001936514,0.825413057745206,-5.1113974167423,"Octopine dehydrogenase OS=Symbiodinium microadriaticum OX=2951 GN=odh1 PE=4 SV=1"
"tr|A0A1Q9BZK1|A0A1Q9BZK1_SYMMI","MK - TR",-0.286175770784006,3.83727293533796,-0.058638723897847,0.953814840710714,0.999935410537538,-5.17662640800211,"Protein NLRC3 OS=Symbiodinium microadriaticum OX=2951 GN=NLRC3 PE=4 SV=1"
"tr|A0A1Q9BZS5|A0A1Q9BZS5_SYMMI","MK - TR",-6.33793744198091,18.6771954512151,-1.37053269380159,0.191811907725217,0.475610713372627,-4.54084388935355,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene43921 PE=4 SV=1"
"tr|A0A1Q9BZW7|A0A1Q9BZW7_SYMMI","MK - TR",6.10246542981057,16.6607163912436,1.41983078202103,0.170873863037463,0.453034083700315,-4.49428617335104,"Linear gramicidin synthase subunit C (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=lgrC PE=4 SV=1"
"tr|A0A1Q9BZX3|A0A1Q9BZX3_SYMMI","MK - TR",6.09434488728854,5.30101546834823,1.30097671161113,0.207880296566474,0.491575760116016,-4.5982971230569,"RNA-directed RNA polymerase L OS=Symbiodinium microadriaticum OX=2951 GN=L PE=4 SV=1"
"tr|A0A1Q9C072|A0A1Q9C072_SYMMI","MK - TR",-20.2303763021227,13.4296039200419,-3.67656581965179,0.00147290182974926,0.2885149880035,-1.75391734900112,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene43818 PE=4 SV=1"
"tr|A0A1Q9C0C1|A0A1Q9C0C1_SYMMI","MK - TR",-4.19883138867043,15.1106444179342,-0.849777964151411,0.405386638274609,0.648577550892309,-4.92304836696749,"60 kDa chaperonin 1 (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=groL1 PE=3 SV=1"
"tr|A0A1Q9C0E5|A0A1Q9C0E5_SYMMI","MK - TR",-8.00380572973426,8.97511347974214,-1.25132612196585,0.225083150270612,0.509168167364798,-4.63961384119937,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene43685 PE=4 SV=1"
"tr|A0A1Q9C0I8|A0A1Q9C0I8_SYMMI","MK - TR",-0.0296206175146523,20.9436722813615,-0.0414232733254273,0.967364284500388,1,-5.17724836408346,"Alpha-ketoglutarate-dependent dioxygenase alkB-like 3 OS=Symbiodinium microadriaticum OX=2951 GN=ALKBH3 PE=4 SV=1"
"tr|A0A1Q9C0M3|A0A1Q9C0M3_SYMMI","MK - TR",-1.72122351622876,17.6144510284761,-0.536574046351595,0.597409776041066,0.777634283822965,-5.07485897520485,"Tricarboxylate transport protein, mitochondrial OS=Symbiodinium microadriaticum OX=2951 GN=SLC25A1 PE=3 SV=1"
"tr|A0A1Q9C0U5|A0A1Q9C0U5_SYMMI","MK - TR",3.14397031339222,10.1735112233649,0.504528301606346,0.61933772218037,0.792537684574704,-5.08669806489186,"Fucoxanthin-chlorophyll a-c binding protein, chloroplastic OS=Symbiodinium microadriaticum OX=2951 GN=FCP PE=4 SV=1"
"tr|A0A1Q9C0W0|A0A1Q9C0W0_SYMMI","MK - TR",-8.241398450247,4.28841394508397,-1.65721138801187,0.112894032136974,0.401179234643655,-4.26659668828677,"Poly [ADP-ribose] polymerase (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=PARP6 PE=4 SV=1"
"tr|A0A1Q9C0Y8|A0A1Q9C0Y8_SYMMI","MK - TR",-21.5164026099371,11.6134978688493,-4.51861487850689,0.000203912554721498,0.2885149880035,-0.673939179570684,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene43469 PE=4 SV=1"
"tr|A0A1Q9C197|A0A1Q9C197_SYMMI","MK - TR",-0.840264393756378,22.0574679937297,-1.73681178540583,0.0976139119185432,0.382863321911751,-4.18481945382893,"Acetyl-CoA carboxylase (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=accA PE=4 SV=1"
"tr|A0A1Q9C1D9|A0A1Q9C1D9_SYMMI","MK - TR",11.1351523907124,10.3242373731009,1.9570609541635,0.0642730203204198,0.347593105409983,-3.94607191363815,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene43289 PE=4 SV=1"
"tr|A0A1Q9C1M6|A0A1Q9C1M6_SYMMI","MK - TR",2.5492803782718,18.3342943644705,0.73862579161738,0.468621001183906,0.688481105439673,-4.98426571873507,"Xylose isomerase (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=xylA PE=3 SV=1"
"tr|A0A1Q9C1P9|A0A1Q9C1P9_SYMMI","MK - TR",-0.508360632838794,22.6952572309777,-0.85179259653663,0.40429340681821,0.647890065242338,-4.92186636319171,"(2R,3S)-2-methylisocitrate dehydratase OS=Symbiodinium microadriaticum OX=2951 GN=acnB PE=4 SV=1"
"tr|A0A1Q9C1R0|A0A1Q9C1R0_SYMMI","MK - TR",-6.60919684525024,7.15980469403106,-1.15489741039955,0.261583118875086,0.544975947133015,-4.71609665363674,"Uncharacterized protein (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene43147 PE=4 SV=1"
"tr|A0A1Q9C1U8|A0A1Q9C1U8_SYMMI","MK - TR",3.48362244885604,17.9844000424935,0.772716293476904,0.450154601514483,0.677484756063821,-4.96530055759055,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene43104 PE=4 SV=1"
"tr|A0A1Q9C216|A0A1Q9C216_SYMMI","MK - TR",-10.9071376300318,4.98676818365991,-2.33475382239823,0.0299588077547802,0.312977855771382,-3.50139885644043,"DctM domain-containing protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene43036 PE=4 SV=1"
"tr|A0A1Q9C286|A0A1Q9C286_SYMMI","MK - TR",9.51608111096826,13.0298118343924,1.71162432786493,0.102245026583713,0.386168226362223,-4.21097103952064,"LINE-1 retrotransposable element ORF2 protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene42956 PE=4 SV=1"
"tr|A0A1Q9C2B8|A0A1Q9C2B8_SYMMI","MK - TR",-0.116222445898781,3.31820243565382,-0.023050570179346,0.981835629315687,1,-5.17767609405089,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene42927 PE=4 SV=1"
"tr|A0A1Q9C2F0|A0A1Q9C2F0_SYMMI","MK - TR",-3.81880264680184,1.36385808814351,-1.09015435391077,0.288451760302589,0.561085198266003,-4.76456605399644,"GTP-binding protein SAR1A OS=Symbiodinium microadriaticum OX=2951 GN=SAR1A PE=3 SV=1"
"tr|A0A1Q9C2W2|A0A1Q9C2W2_SYMMI","MK - TR",4.53717203335149,14.0779622049748,0.713448881536346,0.483712450168147,0.69838197373608,-4.9970351348833,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene42713 PE=4 SV=1"
"tr|A0A1Q9C2X7|A0A1Q9C2X7_SYMMI","MK - TR",-0.453447904319788,17.71930602015,-0.143652474966236,0.887195240934828,0.964468696849489,-5.17042097308483,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene42673 PE=4 SV=1"
"tr|A0A1Q9C323|A0A1Q9C323_SYMMI","MK - TR",-2.36826887536936,10.8440093302667,-0.399248690716949,0.693890515504189,0.839803759707489,-5.12060211710264,"Uncharacterized protein OS=Symbiodinium microadriaticum OX=2951 GN=AK812_SmicGene42638 PE=4 SV=1"
"tr|A0A1Q9C325|A0A1Q9C325_SYMMI","MK - TR",0.211622900314076,14.2635296415102,0.0397335203932889,0.968694821610475,1,-5.1772978801813,"Receptor expression-enhancing protein 2 (Fragment) OS=Symbiodinium microadriaticum OX=2951 GN=Reep2 PE=3 SV=1"
"tr|A0A1Q9C327|A0A1Q9C327_SYMMI","MK - TR",-0.270263273698905,21.4135926291293,-0.0600189791716819,0.953195325146132,0.999611793153248,-5.17651825983174,"Ankyrin repeat domain-containing protein 50 OS=Symbiodinium microadriaticum OX=2951 GN=ANKRD50 PE=4 SV=1"
